title,category,publish_date,article_url
Dana Pemda Terus Mengendap saat Banyak Jalan Daerah Rusak,detikNews, 28 Mei 2023 08:54 WIB,https://news.detik.com/kolom/d-6742811/dana-pemda-terus-mengendap-saat-banyak-jalan-daerah-rusak
Pria Buka Pintu Pesawat di Korsel Ternyata Stres usai Menganggur,detikNews, 28 Mei 2023 08:54 WIB,https://news.detik.com/detiktv/d-6742812/pria-buka-pintu-pesawat-di-korsel-ternyata-stres-usai-menganggur
Ridwan Kamil Mau Ikut Pilgub Jabar-DKI karena Sadar Tak Bisa ke Pilpres?,detikNews, 28 Mei 2023 08:50 WIB,https://news.detik.com/pemilu/d-6742804/ridwan-kamil-mau-ikut-pilgub-jabar-dki-karena-sadar-tak-bisa-ke-pilpres
Sederet Komentar Seputar Masa Jabatan Firli dkk Diperpanjang,detikNews, 28 Mei 2023 08:39 WIB,https://news.detik.com/detiktv/d-6742795/sederet-komentar-seputar-masa-jabatan-firli-dkk-diperpanjang
PPP Pertimbangkan Usung Uu Jadi Pesaing Ridwan Kamil di Pilgub Jabar 2024,detikNews, 28 Mei 2023 08:38 WIB,https://news.detik.com/pemilu/d-6742794/ppp-pertimbangkan-usung-uu-jadi-pesaing-ridwan-kamil-di-pilgub-jabar-2024
Satu Suara Legislator-Pakar Agar Jabatan 5 Tahun Dimulai Pimpinan KPK Baru,detikNews, 28 Mei 2023 08:33 WIB,https://news.detik.com/berita/d-6742791/satu-suara-legislator-pakar-agar-jabatan-5-tahun-dimulai-pimpinan-kpk-baru
Urusan Data Jalan 2 Era Diungkit Anies Baswedan Kini Merembet ke Mana-mana,detikNews, 28 Mei 2023 08:16 WIB,https://news.detik.com/pemilu/d-6742783/urusan-data-jalan-2-era-diungkit-anies-baswedan-kini-merembet-ke-mana-mana
"Soal Sindiran Anies, Ganjar Tunjukkan Kaus 'Kalau Mau Sehat, Ayo Olahraga'",detikNews, 28 Mei 2023 08:15 WIB,https://news.detik.com/pemilu/d-6742781/soal-sindiran-anies-ganjar-tunjukkan-kaus-kalau-mau-sehat-ayo-olahraga
Polda Papua Selidiki Video KKB Ancam Tembak Pilot Susi Air,detikNews, 28 Mei 2023 08:00 WIB,https://news.detik.com/berita/d-6742766/polda-papua-selidiki-video-kkb-ancam-tembak-pilot-susi-air
Profil Whisnu Sakti Buana yang Berpulang dan Kiprahnya Pimpin Surabaya,detikNews, 28 Mei 2023 07:58 WIB,https://news.detik.com/berita/d-6742763/profil-whisnu-sakti-buana-yang-berpulang-dan-kiprahnya-pimpin-surabaya
Andre Rosiade: Pembangunan Pasar Raya Fase VII Bukti Kerja Kader Gerindra,detikNews, 28 Mei 2023 07:53 WIB,https://news.detik.com/berita/d-6742479/andre-rosiade-pembangunan-pasar-raya-fase-vii-bukti-kerja-kader-gerindra
Permintaan Maaf Wanita Simpan Al-Qur'an Dekat Sesajen-Akui Tertarik Islam,detikNews, 28 Mei 2023 07:49 WIB,https://news.detik.com/detiktv/d-6742752/permintaan-maaf-wanita-simpan-al-quran-dekat-sesajen-akui-tertarik-islam
Ganjar Didapuk Jadi Dewan Kehormatan Paguyuban Seni Budaya Banten,detikNews, 28 Mei 2023 07:45 WIB,https://news.detik.com/berita/d-6742734/ganjar-didapuk-jadi-dewan-kehormatan-paguyuban-seni-budaya-banten
"Kenang Sarwono Kusumaatmadja, Bamsoet: Beliau Tokoh yang Selalu Merangkul",detikNews, 28 Mei 2023 07:39 WIB,https://news.detik.com/berita/d-6742740/kenang-sarwono-kusumaatmadja-bamsoet-beliau-tokoh-yang-selalu-merangkul
Kala Gerindra dan PKB Kompak Halau 'Mimpi' Koalisi Besar Versi Nusron Wahid,detikNews, 28 Mei 2023 07:35 WIB,https://news.detik.com/pemilu/d-6742739/kala-gerindra-dan-pkb-kompak-halau-mimpi-koalisi-besar-versi-nusron-wahid
Eks Wali Kota Surabaya Whisnu Sakti Buana Wafat karena Serangan Jantung,detikNews, 28 Mei 2023 07:23 WIB,https://news.detik.com/berita/d-6742736/eks-wali-kota-surabaya-whisnu-sakti-buana-wafat-karena-serangan-jantung
Momen Ganjar Diteriaki 'Presiden Rakyat' oleh Jawara-Pegiat Seni di Banten,detikNews, 28 Mei 2023 07:15 WIB,https://news.detik.com/pemilu/d-6742730/momen-ganjar-diteriaki-presiden-rakyat-oleh-jawara-pegiat-seni-di-banten
Ganjar Jogging Bareng Relawan Sambil Diteriaki Presiden di Alun-Alun Serang,detikNews, 28 Mei 2023 07:10 WIB,https://news.detik.com/pemilu/d-6742726/ganjar-jogging-bareng-relawan-sambil-diteriaki-presiden-di-alun-alun-serang
"KKB Ancam Bunuh Pilot Susi Air, Habiburokhman: Pelanggar HAM!",detikNews, 28 Mei 2023 07:01 WIB,https://news.detik.com/berita/d-6742721/kkb-ancam-bunuh-pilot-susi-air-habiburokhman-pelanggar-ham
Geger Mario Dandy Pasang Sendiri Kabel Ties Dinyatakan Polisi Cuma Editan,detikNews, 28 Mei 2023 06:32 WIB,https://news.detik.com/berita/d-6742714/geger-mario-dandy-pasang-sendiri-kabel-ties-dinyatakan-polisi-cuma-editan
Berita Terpopuler: Kemensos Digeledah KPK-Ruko 'Makan Jalan' Dibongkar,detikNews, 28 Mei 2023 06:24 WIB,https://news.detik.com/detiktv/d-6742711/berita-terpopuler-kemensos-digeledah-kpk-ruko-makan-jalan-dibongkar
Tarif Ugal-ugalan Taksi Liar di Soetta Bikin Polisi hingga Menteri Bergerak,detikNews, 28 Mei 2023 06:07 WIB,https://news.detik.com/berita/d-6742707/tarif-ugal-ugalan-taksi-liar-di-soetta-bikin-polisi-hingga-menteri-bergerak
NasDem Ogah Usung Ridwan Kamil di Pilgub Jabar atau DKI Jakarta,detikNews, 28 Mei 2023 05:32 WIB,https://news.detik.com/pemilu/d-6742684/nasdem-ogah-usung-ridwan-kamil-di-pilgub-jabar-atau-dki-jakarta
"KKB Ancam Tembak Pilot Susi Air, Arsul Sani Minta Aparat Lebih Ofensif",detikNews, 28 Mei 2023 05:01 WIB,https://news.detik.com/berita/d-6742678/kkb-ancam-tembak-pilot-susi-air-arsul-sani-minta-aparat-lebih-ofensif
Polri Kirim 31 Personel ke Arab Saudi Jadi Petugas Haji 2023,detikNews, 28 Mei 2023 04:31 WIB,https://news.detik.com/berita/d-6742675/polri-kirim-31-personel-ke-arab-saudi-jadi-petugas-haji-2023
Kapolda soal Santri di Ciamis Diserempet Moge: Cari dan Tangkap Pelakunya!,detikNews, 28 Mei 2023 03:30 WIB,https://news.detik.com/berita/d-6742662/kapolda-soal-santri-di-ciamis-diserempet-moge-cari-dan-tangkap-pelakunya
"Gempa M 5,8 Guncang Maluku Tenggara",detikNews, 28 Mei 2023 02:47 WIB,https://news.detik.com/berita/d-6742658/gempa-m-58-guncang-maluku-tenggara
"HUT Ke-15, Kongres Advokat Bakal Gelar Forum Capres Adu Konsep Hukum",detikNews, 28 Mei 2023 02:32 WIB,https://news.detik.com/berita/d-6742657/hut-ke-15-kongres-advokat-bakal-gelar-forum-capres-adu-konsep-hukum
Sandiaga Putuskan Gabung PPP Atau PKS Sebelum Oktober,detikNews, 28 Mei 2023 01:39 WIB,https://news.detik.com/pemilu/d-6742644/sandiaga-putuskan-gabung-ppp-atau-pks-sebelum-oktober
"Bos Indosurya Divonis 18 Tahun Bui, Pakar: Pintu Selamatkan Aset Korban",detikNews, 28 Mei 2023 01:28 WIB,https://news.detik.com/berita/d-6742641/bos-indosurya-divonis-18-tahun-bui-pakar-pintu-selamatkan-aset-korban
"Bentrok Pecah Pasukan Taliban dengan Iran di Perbatasan, 2 Orang Tewas",detikNews, 28 Mei 2023 01:01 WIB,https://news.detik.com/internasional/d-6742634/bentrok-pecah-pasukan-taliban-dengan-iran-di-perbatasan-2-orang-tewas
Ganjar Hadiri Pertemuan Para Tokoh di Banten: Budayanya Luar Biasa,detikNews, 28 Mei 2023 00:05 WIB,https://news.detik.com/pemilu/d-6742622/ganjar-hadiri-pertemuan-para-tokoh-di-banten-budayanya-luar-biasa
Sido Muncul Gelar Seminar Pemanfaatan Obat Herbal di Universitas Lampung,detikNews, 28 Mei 2023 00:00 WIB,https://news.detik.com/adv-nhl-detikcom/d-6742570/sido-muncul-gelar-seminar-pemanfaatan-obat-herbal-di-universitas-lampung
Mahfud soal Jabatan Pimpinan KPK Jadi 5 Tahun: Tak Akan Ada Politisasi,detikNews, 27 Mei 2023 23:26 WIB,https://news.detik.com/berita/d-6742608/mahfud-soal-jabatan-pimpinan-kpk-jadi-5-tahun-tak-akan-ada-politisasi
Mencuat Kemungkinan KIB Pisah Jalan Sebab Capres Tak Satu Pilihan,detikNews, 27 Mei 2023 23:23 WIB,https://news.detik.com/pemilu/d-6742607/mencuat-kemungkinan-kib-pisah-jalan-sebab-capres-tak-satu-pilihan
Ancang-ancang KPU Cegah Duit Digital Dipakai Jadi Dana Kampanye Ilegal,detikNews, 27 Mei 2023 23:01 WIB,https://news.detik.com/pemilu/d-6742592/ancang-ancang-kpu-cegah-duit-digital-dipakai-jadi-dana-kampanye-ilegal
"Pamer Kemaluan dari Atas Motor, Bule Denmark di Bali Ditangkap Imigrasi",detikNews, 27 Mei 2023 22:41 WIB,https://news.detik.com/berita/d-6742586/pamer-kemaluan-dari-atas-motor-bule-denmark-di-bali-ditangkap-imigrasi
"Ganjar: Survei Kompas Saya Telanjangi, Ternyata Gen Z Tak Banyak Pilih Saya",detikNews, 27 Mei 2023 22:33 WIB,https://news.detik.com/detiktv/d-6742578/ganjar-survei-kompas-saya-telanjangi-ternyata-gen-z-tak-banyak-pilih-saya
Bamsoet Melayat ke Rumah Duka Sarwono Kusumaatmadja: Partai Golkar Berduka,detikNews, 27 Mei 2023 22:22 WIB,https://news.detik.com/berita/d-6742572/bamsoet-melayat-ke-rumah-duka-sarwono-kusumaatmadja-partai-golkar-berduka
"Ganjar di Hadapan Kader PDIP: Banteng Nggak Cengeng, Kalah Bangkit Lagi!",detikNews, 27 Mei 2023 22:15 WIB,https://news.detik.com/detiktv/d-6742562/ganjar-di-hadapan-kader-pdip-banteng-nggak-cengeng-kalah-bangkit-lagi
Sandi Serahkan soal Cawapres ke Pimpinan Parpol: Saya Siapkan Diri,detikNews, 27 Mei 2023 22:07 WIB,https://news.detik.com/detiktv/d-6742561/sandi-serahkan-soal-cawapres-ke-pimpinan-parpol-saya-siapkan-diri
Tragedi 12 Suporter Tewas Bikin Pejabat Bola El Salvador Masuk Jeruji Besi,detikNews, 27 Mei 2023 22:01 WIB,https://news.detik.com/internasional/d-6742556/tragedi-12-suporter-tewas-bikin-pejabat-bola-el-salvador-masuk-jeruji-besi
"Anies Berkaus 'Plus Jakarta' Foto di Bekas Tugu Eranya, Apa Maksudnya?",detikNews, 27 Mei 2023 21:59 WIB,https://news.detik.com/berita/d-6742555/anies-berkaus-plus-jakarta-foto-di-bekas-tugu-eranya-apa-maksudnya
Basarah Yakin Popularitas Ganjar Capres Terus Naik: Calon Lain Sudah Mentok,detikNews, 27 Mei 2023 21:50 WIB,https://news.detik.com/pemilu/d-6742541/basarah-yakin-popularitas-ganjar-capres-terus-naik-calon-lain-sudah-mentok
Pesan Ganjar ke Relawan: Kalau Ada yang Memfitnah Doakan Saja,detikNews, 27 Mei 2023 21:45 WIB,https://news.detik.com/pemilu/d-6742529/pesan-ganjar-ke-relawan-kalau-ada-yang-memfitnah-doakan-saja
Boediono Kenang Sosok Sarwono Kusumaatmadja Aktif di Lingkungan Hidup,detikNews, 27 Mei 2023 21:29 WIB,https://news.detik.com/berita/d-6742523/boediono-kenang-sosok-sarwono-kusumaatmadja-aktif-di-lingkungan-hidup
"Ganjar Ungkap Pesan Megawati: Kalau Saya Tak Mampir ke PPP, Durhaka",detikNews, 27 Mei 2023 21:21 WIB,https://news.detik.com/pemilu/d-6742507/ganjar-ungkap-pesan-megawati-kalau-saya-tak-mampir-ke-ppp-durhaka
Andre Rosiade: Pemerintah Tak Anak Tirikan Sumbar soal Pembangunan,detikNews, 27 Mei 2023 21:12 WIB,https://news.detik.com/berita/d-6742496/andre-rosiade-pemerintah-tak-anak-tirikan-sumbar-soal-pembangunan
Ketua RT Vs Anggota Dewan Jadi Episode Terbaru Polemik Ruko 'Makan Jalan',detikNews, 27 Mei 2023 21:02 WIB,https://news.detik.com/berita/d-6742488/ketua-rt-vs-anggota-dewan-jadi-episode-terbaru-polemik-ruko-makan-jalan
"Santri di Ciamis Jadi Korban Tabrak Lari Rombongan Moge, Muntah Darah dan Luka",detikNews, 27 Mei 2023 21:01 WIB,https://news.detik.com/berita/d-6742486/santri-di-ciamis-jadi-korban-tabrak-lari-rombongan-moge-muntah-darah-dan-luka
"Viral Ketua RT di Pluit Dipersekusi, Ternyata Video Lama",detikNews, 27 Mei 2023 20:58 WIB,https://news.detik.com/berita/d-6742484/viral-ketua-rt-di-pluit-dipersekusi-ternyata-video-lama
Jurus Pemprov Jatim Tekan Angka Pengangguran 3 Tahun Beruntun,detikNews, 27 Mei 2023 20:39 WIB,https://news.detik.com/berita/d-6742475/jurus-pemprov-jatim-tekan-angka-pengangguran-3-tahun-beruntun
Ganjar Ungkap Pembicaraan dengan Jokowi soal Pembangunan yang Belum Tuntas,detikNews, 27 Mei 2023 20:35 WIB,https://news.detik.com/pemilu/d-6742469/ganjar-ungkap-pembicaraan-dengan-jokowi-soal-pembangunan-yang-belum-tuntas
"Ditanya soal Partai, Sandiaga: Beberapa Minggu Atau Bulan Diumumkan",detikNews, 27 Mei 2023 20:30 WIB,https://news.detik.com/detiktv/d-6742468/ditanya-soal-partai-sandiaga-beberapa-minggu-atau-bulan-diumumkan
Menteri LHK Siti Nurbaya Kenang Sarwono Kusumaatmadja: Tak Tergantikan,detikNews, 27 Mei 2023 20:25 WIB,https://news.detik.com/detiktv/d-6742464/menteri-lhk-siti-nurbaya-kenang-sarwono-kusumaatmadja-tak-tergantikan
Geger Penemuan Mayat dalam Karung di Kolong Tol Cilincing Jakut,detikNews, 27 Mei 2023 20:15 WIB,https://news.detik.com/berita/d-6742453/geger-penemuan-mayat-dalam-karung-di-kolong-tol-cilincing-jakut
Mahfud Jelaskan Alasan Bentuk Tim Percepatan Reformasi Hukum,detikNews, 27 Mei 2023 20:12 WIB,https://news.detik.com/berita/d-6742449/mahfud-jelaskan-alasan-bentuk-tim-percepatan-reformasi-hukum
Buka Pintu Pesawat Sedang Mengudara Berujung Pria Korsel Terancam Penjara,detikNews, 27 Mei 2023 20:00 WIB,https://news.detik.com/internasional/d-6742436/buka-pintu-pesawat-sedang-mengudara-berujung-pria-korsel-terancam-penjara
PDIP: Megawati Membuktikan Jika Ketum Parpol Tak Harus jadi Capres,detikNews, 27 Mei 2023 19:45 WIB,https://news.detik.com/pemilu/d-6742421/pdip-megawati-membuktikan-jika-ketum-parpol-tak-harus-jadi-capres
BRIN Pecat Andi Pangerang Pengancam Muhammadiyah-Sanksi Thomas Djamaluddin,detikNews, 27 Mei 2023 19:40 WIB,https://news.detik.com/berita/d-6742417/brin-pecat-andi-pangerang-pengancam-muhammadiyah-sanksi-thomas-djamaluddin
Orsap PPP Dukung Sandiaga jadi Cawapres Ganjar: tapi Harus Punya KTA,detikNews, 27 Mei 2023 19:35 WIB,https://news.detik.com/pemilu/d-6742413/orsap-ppp-dukung-sandiaga-jadi-cawapres-ganjar-tapi-harus-punya-kta
Momen Jenazah Sarwono Kusumaatmadja Tiba di Rumah Duka,detikNews, 27 Mei 2023 19:29 WIB,https://news.detik.com/detiktv/d-6742407/momen-jenazah-sarwono-kusumaatmadja-tiba-di-rumah-duka
Duka Sandiaga Uno Atas Wafatnya Sarwono Kusumaatmadja,detikNews, 27 Mei 2023 19:28 WIB,https://news.detik.com/detiktv/d-6742406/duka-sandiaga-uno-atas-wafatnya-sarwono-kusumaatmadja
"PP GPK Bakal Gelar Rapimnas Akhir Bulan Mei, Sandiaga Dipastikan Hadir",detikNews, 27 Mei 2023 19:25 WIB,https://news.detik.com/pemilu/d-6742405/pp-gpk-bakal-gelar-rapimnas-akhir-bulan-mei-sandiaga-dipastikan-hadir
Menteri LHK Kenang Sarwono Kusumaatmadja: Sosok Tak Tergantikan,detikNews, 27 Mei 2023 19:15 WIB,https://news.detik.com/berita/d-6742384/menteri-lhk-kenang-sarwono-kusumaatmadja-sosok-tak-tergantikan
Kemnaker Optimistis UU PPRT Bisa Jadi Payung Hukum PRT,detikNews, 27 Mei 2023 19:13 WIB,https://news.detik.com/berita/d-6742381/kemnaker-optimistis-uu-pprt-bisa-jadi-payung-hukum-prt
Merek Fesyen Ternama Dikecam atas Praktik Kerja Paksa Libatkan Uighur,detikNews, 27 Mei 2023 19:12 WIB,https://news.detik.com/dw/d-6742380/merek-fesyen-ternama-dikecam-atas-praktik-kerja-paksa-libatkan-uighur
"Pasar Raya Padang Digarap Juli, Andre Rosiade Terima Kasih ke Jokowi",detikNews, 27 Mei 2023 19:10 WIB,https://news.detik.com/berita/d-6742377/pasar-raya-padang-digarap-juli-andre-rosiade-terima-kasih-ke-jokowi
Bamsoet Apresiasi Buku Biografi Menkumham: Pak Laoly Sosok yang Istimewa,detikNews, 27 Mei 2023 19:08 WIB,https://news.detik.com/berita/d-6742374/bamsoet-apresiasi-buku-biografi-menkumham-pak-laoly-sosok-yang-istimewa
Sandiaga Ngaku Lebih Intens Komunikasi dengan PPP Dibanding PKS,detikNews, 27 Mei 2023 19:05 WIB,https://news.detik.com/pemilu/d-6742373/sandiaga-ngaku-lebih-intens-komunikasi-dengan-ppp-dibanding-pks
Rusia: Mustahil Berunding dengan Ukraina Selama Zelensky Berkuasa!,detikNews, 27 Mei 2023 19:00 WIB,https://news.detik.com/internasional/d-6742367/rusia-mustahil-berunding-dengan-ukraina-selama-zelensky-berkuasa
Komplotan Rampok di Jaksel Sempat Bacok Pegawai Minimarket Sebelum Ditangkap,detikNews, 27 Mei 2023 18:57 WIB,https://news.detik.com/berita/d-6742352/komplotan-rampok-di-jaksel-sempat-bacok-pegawai-minimarket-sebelum-ditangkap
Rektor Paramadina Prediksi Ada Poros Keempat di Pilpres 2024,detikNews, 27 Mei 2023 18:52 WIB,https://news.detik.com/pemilu/d-6742347/rektor-paramadina-prediksi-ada-poros-keempat-di-pilpres-2024
"Lubna Arshad, Muslimah Pertama yang Jadi Wali Kota Oxford Inggris",detikNews, 27 Mei 2023 18:52 WIB,https://news.detik.com/internasional/d-6742346/lubna-arshad-muslimah-pertama-yang-jadi-wali-kota-oxford-inggris
"Ponsel Jatuh Saat Selfie, Pejabat India Perintahkan Kuras Bendungan",detikNews, 27 Mei 2023 18:49 WIB,https://news.detik.com/internasional/d-6742344/ponsel-jatuh-saat-selfie-pejabat-india-perintahkan-kuras-bendungan
Kisah Pria Lumpuh Bisa Jalan Lagi Berkat Teknologi Implan Otak,detikNews, 27 Mei 2023 18:41 WIB,https://news.detik.com/bbc-world/d-6742338/kisah-pria-lumpuh-bisa-jalan-lagi-berkat-teknologi-implan-otak
Ganjar Telanjangi Survei Litbang Kompas: Gen Z Tak Banyak Pilih Saya,detikNews, 27 Mei 2023 18:40 WIB,https://news.detik.com/pemilu/d-6742336/ganjar-telanjangi-survei-litbang-kompas-gen-z-tak-banyak-pilih-saya
Amnesty: Penindasan Wanita oleh Taliban adalah 'Kejahatan Kemanusiaan',detikNews, 27 Mei 2023 18:36 WIB,https://news.detik.com/dw/d-6742332/amnesty-penindasan-wanita-oleh-taliban-adalah-kejahatan-kemanusiaan
Polisi Bebaskan Wanita di Medan yang Simpan Al-Quran Dekat Sesajen,detikNews, 27 Mei 2023 18:35 WIB,https://news.detik.com/detiktv/d-6742315/polisi-bebaskan-wanita-di-medan-yang-simpan-al-quran-dekat-sesajen
"Jenazah Sarwono Kusumaatmadja Tiba di Rumah Duka, Disambut Tangis Keluarga",detikNews, 27 Mei 2023 18:22 WIB,https://news.detik.com/berita/d-6742301/jenazah-sarwono-kusumaatmadja-tiba-di-rumah-duka-disambut-tangis-keluarga
"Megawati-Prabowo Bakal Bertemu, Waktu Pertemuan Sedang Ditentukan",detikNews, 27 Mei 2023 18:07 WIB,https://news.detik.com/pemilu/d-6742268/megawati-prabowo-bakal-bertemu-waktu-pertemuan-sedang-ditentukan
Terungkap Motif Pria Buka Pintu Pesawat Asiana Airlines,detikNews, 27 Mei 2023 18:07 WIB,https://news.detik.com/detiktv/d-6742267/terungkap-motif-pria-buka-pintu-pesawat-asiana-airlines
"Pemilik Ruko Pluit Klaim Inisiatif Perbaiki Jalan, Rogoh Kocek Ratusan Juta",detikNews, 27 Mei 2023 18:03 WIB,https://news.detik.com/berita/d-6742263/pemilik-ruko-pluit-klaim-inisiatif-perbaiki-jalan-rogoh-kocek-ratusan-juta
Pria Rusak Motor Gegara Ingin Trail tapi Dibelikan Matic Ternyata Cuma Konten,detikNews, 27 Mei 2023 18:01 WIB,https://news.detik.com/berita/d-6742247/pria-rusak-motor-gegara-ingin-trail-tapi-dibelikan-matic-ternyata-cuma-konten
5 Hal yang Perlu Diketahui Soal Pilpres Turki Putaran Kedua 28 Mei,detikNews, 27 Mei 2023 17:58 WIB,https://news.detik.com/internasional/d-6742243/5-hal-yang-perlu-diketahui-soal-pilpres-turki-putaran-kedua-28-mei
Rumah Duka Sarwono Kusumaatmadja di Senopati Dibanjiri Karangan Bunga,detikNews, 27 Mei 2023 17:55 WIB,https://news.detik.com/detiktv/d-6742240/rumah-duka-sarwono-kusumaatmadja-di-senopati-dibanjiri-karangan-bunga
Sandiaga Uno Serahkan Urusan Cawapres ke Pimpinan Parpol: Saya Siapkan Diri,detikNews, 27 Mei 2023 17:54 WIB,https://news.detik.com/pemilu/d-6742238/sandiaga-uno-serahkan-urusan-cawapres-ke-pimpinan-parpol-saya-siapkan-diri
Sandiaga Kenang Sarwono Kusumaatmadja Sosok Berkontribusi untuk Lingkungan,detikNews, 27 Mei 2023 17:50 WIB,https://news.detik.com/berita/d-6742226/sandiaga-kenang-sarwono-kusumaatmadja-sosok-berkontribusi-untuk-lingkungan
"Ganjar di Depan Kader PDIP Banten: Banteng Tak Cengeng, Kalah Bangkit Lagi",detikNews, 27 Mei 2023 17:34 WIB,https://news.detik.com/pemilu/d-6742211/ganjar-di-depan-kader-pdip-banten-banteng-tak-cengeng-kalah-bangkit-lagi
Pemilik-Penyewa Ruko 'Makan Jalan' di Pluit Gelar Aksi Tabur Bunga,detikNews, 27 Mei 2023 17:34 WIB,https://news.detik.com/detiktv/d-6742210/pemilik-penyewa-ruko-makan-jalan-di-pluit-gelar-aksi-tabur-bunga
Transisi ke Endemi Perlu Peningkatan Layanan Kesehatan Preventif-Promotif,detikNews, 27 Mei 2023 17:34 WIB,https://news.detik.com/berita/d-6742209/transisi-ke-endemi-perlu-peningkatan-layanan-kesehatan-preventif-promotif
"Tilang Manual Berlaku, Polisi Kembali 'Turun' ke Jalan",detikNews, 27 Mei 2023 17:27 WIB,https://news.detik.com/detiktv/d-6742192/tilang-manual-berlaku-polisi-kembali-turun-ke-jalan
Kasus Mayat Bayi dalam Jok Motor: Kronologi hingga Keterangan Polisi,detikNews, 27 Mei 2023 17:18 WIB,https://news.detik.com/berita/d-6742184/kasus-mayat-bayi-dalam-jok-motor-kronologi-hingga-keterangan-polisi
Sekjen Gerindra: Muhaimin Paling Berpeluang Jadi Cawapres Prabowo,detikNews, 27 Mei 2023 17:15 WIB,https://news.detik.com/pemilu/d-6742180/sekjen-gerindra-muhaimin-paling-berpeluang-jadi-cawapres-prabowo
Gerindra Hormati Putusan MK yang Perpanjang Masa Jabatan Pimpinan KPK,detikNews, 27 Mei 2023 17:11 WIB,https://news.detik.com/berita/d-6742175/gerindra-hormati-putusan-mk-yang-perpanjang-masa-jabatan-pimpinan-kpk
"Legislator DKI soal Ruko di Pluit: Sudah 25 Tahun, Kenapa Baru Dipersoalkan?",detikNews, 27 Mei 2023 17:08 WIB,https://news.detik.com/berita/d-6742166/legislator-dki-soal-ruko-di-pluit-sudah-25-tahun-kenapa-baru-dipersoalkan
Rusia Marah ke AS: Jangan Kuliahi Moskow Soal Pengerahan Nuklir!,detikNews, 27 Mei 2023 17:05 WIB,https://news.detik.com/internasional/d-6742156/rusia-marah-ke-as-jangan-kuliahi-moskow-soal-pengerahan-nuklir
"Ganjar Tiba di DPW PPP Banten, Disambut Teriakan Presiden",detikNews, 27 Mei 2023 17:03 WIB,https://news.detik.com/pemilu/d-6742154/ganjar-tiba-di-dpw-ppp-banten-disambut-teriakan-presiden
Sopir Pribadi: Sarwono Kusumaatmadja Tak Pernah Marah dan Mengeluh Sakit,detikNews, 27 Mei 2023 16:44 WIB,https://news.detik.com/berita/d-6742124/sopir-pribadi-sarwono-kusumaatmadja-tak-pernah-marah-dan-mengeluh-sakit
Rumah Warga di Malang Dilempari Batu dan Diserang Massa Mahasiswa,detikNews, 27 Mei 2023 16:41 WIB,https://news.detik.com/berita/d-6742110/rumah-warga-di-malang-dilempari-batu-dan-diserang-massa-mahasiswa
KPU Minta Parpol Peserta Pemilu Segera Daftarkan Rekening Dana Kampanye,detikNews, 27 Mei 2023 16:40 WIB,https://news.detik.com/pemilu/d-6742109/kpu-minta-parpol-peserta-pemilu-segera-daftarkan-rekening-dana-kampanye
"Pilpres Turki Putaran 2 Digelar 28 Mei, Mampukah Erdogan Tetap Berkuasa?",detikNews, 27 Mei 2023 16:14 WIB,https://news.detik.com/internasional/d-6742079/pilpres-turki-putaran-2-digelar-28-mei-mampukah-erdogan-tetap-berkuasa
Gerindra Ungkap Pertemuan Jokowi-Prabowo di Bogor juga Bahas Politik,detikNews, 27 Mei 2023 16:12 WIB,https://news.detik.com/pemilu/d-6742077/gerindra-ungkap-pertemuan-jokowi-prabowo-di-bogor-juga-bahas-politik
"Diduga Hendak Tawuran, 6 Remaja di Jakbar Diamankan",detikNews, 27 Mei 2023 16:02 WIB,https://news.detik.com/berita/d-6742058/diduga-hendak-tawuran-6-remaja-di-jakbar-diamankan
KPU Bantah Selundupkan Pasal tentang Eks Napi Korupsi Nyaleg,detikNews, 27 Mei 2023 15:54 WIB,https://news.detik.com/pemilu/d-6742047/kpu-bantah-selundupkan-pasal-tentang-eks-napi-korupsi-nyaleg
"KPU Matangkan Sidakam, Sistem Pemantau Transparansi Dana Kampanye Parpol",detikNews, 27 Mei 2023 15:42 WIB,https://news.detik.com/pemilu/d-6742037/kpu-matangkan-sidakam-sistem-pemantau-transparansi-dana-kampanye-parpol
"Norwegia Imbau Warga Jauhi Paus Beluga 'Mata-mata' Rusia, Ada Apa?",detikNews, 27 Mei 2023 15:31 WIB,https://news.detik.com/internasional/d-6742026/norwegia-imbau-warga-jauhi-paus-beluga-mata-mata-rusia-ada-apa
"PDIP dan PPP Akan Bertemu Lagi Lusa, Bahas Pencapresan Ganjar",detikNews, 27 Mei 2023 15:31 WIB,https://news.detik.com/pemilu/d-6742025/pdip-dan-ppp-akan-bertemu-lagi-lusa-bahas-pencapresan-ganjar
Karangan Bunga Jokowi hingga Mega Banjiri Rumah Duka Sarwono Kusumaatmadja,detikNews, 27 Mei 2023 15:18 WIB,https://news.detik.com/berita/d-6742000/karangan-bunga-jokowi-hingga-mega-banjiri-rumah-duka-sarwono-kusumaatmadja
Pembunuh Ibu Anggota DPR Bambang Hermanto: Identitas hingga Motif,detikNews, 27 Mei 2023 15:11 WIB,https://news.detik.com/berita/d-6741987/pembunuh-ibu-anggota-dpr-bambang-hermanto-identitas-hingga-motif
KBRI Manila Pulangkan 53 WNI Korban TPPO di Filipina,detikNews, 27 Mei 2023 15:10 WIB,https://news.detik.com/berita/d-6741985/kbri-manila-pulangkan-53-wni-korban-tppo-di-filipina
